cluster_1	cluster_2	pair_key	radius_index	radius_start	radius_end	cooccurrence
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	8	1500.189575	1670.518555	0
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	9	1670.518555	1840.847656	0.001586243859
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	10	1840.847656	2011.176636	0.01203178149
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	11	2011.176636	2181.505615	0.02883187681
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	12	2181.505615	2351.834717	0.05192282796
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	13	2351.834717	2522.163818	0.08160694689
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	14	2522.163818	2692.492676	0.1180580035
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	15	2692.492676	2862.821777	0.1631716192
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	16	2862.821777	3033.150879	0.2139243335
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	17	3033.150879	3203.47998	0.2705824971
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	18	3203.47998	3373.808838	0.3388283253
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	19	3373.808838	3544.137939	0.4125424623
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	20	3544.137939	3714.467041	0.4815905392
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	21	3714.467041	3884.796143	0.5623237491
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	22	3884.796143	4055.125	0.6423513293
Pyramidal_layer_dentate_gyrus	Cortex_2	Pyramidal_layer_dentate_gyrus->Cortex_2	23	4055.125	4225.454102	0.7292657495
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	0	137.5572662	307.8862915	0
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	1	307.8862915	478.215332	0.007599430624
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	2	478.215332	648.5443726	0.05868035182
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	3	648.5443726	818.8734131	0.1315795332
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	4	818.8734131	989.2024536	0.2634325027
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	5	989.2024536	1159.531494	0.3654493093
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	6	1159.531494	1329.860474	0.500631094
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	7	1329.860474	1500.189575	0.7054768205
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	8	1500.189575	1670.518555	0.9231756926
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	9	1670.518555	1840.847656	1.153465152
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	10	1840.847656	2011.176636	1.244972467
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	11	2011.176636	2181.505615	1.275269508
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	12	2181.505615	2351.834717	1.27942872
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	13	2351.834717	2522.163818	1.265903831
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	14	2522.163818	2692.492676	1.25231123
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	15	2692.492676	2862.821777	1.238718748
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	16	2862.821777	3033.150879	1.225843906
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	17	3033.150879	3203.47998	1.2153548
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	18	3203.47998	3373.808838	1.207333565
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	19	3373.808838	3544.137939	1.191117883
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	20	3544.137939	3714.467041	1.180680513
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	21	3714.467041	3884.796143	1.163091898
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	22	3884.796143	4055.125	1.144236445
Pyramidal_layer_dentate_gyrus	Cortex_3	Pyramidal_layer_dentate_gyrus->Cortex_3	23	4055.125	4225.454102	1.128267884
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	0	137.5572662	307.8862915	0
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	1	307.8862915	478.215332	0
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	2	478.215332	648.5443726	0
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	3	648.5443726	818.8734131	0
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	4	818.8734131	989.2024536	0
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	5	989.2024536	1159.531494	0
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	6	1159.531494	1329.860474	0
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	7	1329.860474	1500.189575	0
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	8	1500.189575	1670.518555	0.003212012351
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	9	1670.518555	1840.847656	0.03043540008
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	10	1840.847656	2011.176636	0.1097439751
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	11	2011.176636	2181.505615	0.2742946744
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	12	2181.505615	2351.834717	0.4825002551
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	13	2351.834717	2522.163818	0.7542945147
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	14	2522.163818	2692.492676	1.044724226
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	15	2692.492676	2862.821777	1.255064249
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	16	2862.821777	3033.150879	1.403990626
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	17	3033.150879	3203.47998	1.453829408
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	18	3203.47998	3373.808838	1.488252044
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	19	3373.808838	3544.137939	1.492735028
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	20	3544.137939	3714.467041	1.484656096
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	21	3714.467041	3884.796143	1.465091825
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	22	3884.796143	4055.125	1.439553022
Pyramidal_layer_dentate_gyrus	Cortex_4	Pyramidal_layer_dentate_gyrus->Cortex_4	23	4055.125	4225.454102	1.408870339
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	0	137.5572662	307.8862915	0
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	1	307.8862915	478.215332	0.04392629117
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	2	478.215332	648.5443726	0.1186944172
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	3	648.5443726	818.8734131	0.126460284
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	4	818.8734131	989.2024536	0.1080386266
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	5	989.2024536	1159.531494	0.08973270655
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	6	1159.531494	1329.860474	0.07443355024
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	7	1329.860474	1500.189575	0.06381800771
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	8	1500.189575	1670.518555	0.05633533001
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	9	1670.518555	1840.847656	0.04774422199
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	10	1840.847656	2011.176636	0.04588217661
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	11	2011.176636	2181.505615	0.07058495283
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	12	2181.505615	2351.834717	0.1341725588
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	13	2351.834717	2522.163818	0.2269417644
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	14	2522.163818	2692.492676	0.3857751191
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	15	2692.492676	2862.821777	0.546898663
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	16	2862.821777	3033.150879	0.7128924727
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	17	3033.150879	3203.47998	0.8207817078
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	18	3203.47998	3373.808838	0.8957177997
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	19	3373.808838	3544.137939	0.9491457939
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	20	3544.137939	3714.467041	1.00137794
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	21	3714.467041	3884.796143	1.032912374
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	22	3884.796143	4055.125	1.049651504
Pyramidal_layer_dentate_gyrus	Cortex_5	Pyramidal_layer_dentate_gyrus->Cortex_5	23	4055.125	4225.454102	1.067741632
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	0	137.5572662	307.8862915	0.08499421179
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	1	307.8862915	478.215332	0.287707299
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	2	478.215332	648.5443726	0.604778111
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	3	648.5443726	818.8734131	0.7090892792
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	4	818.8734131	989.2024536	0.8147156835
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	5	989.2024536	1159.531494	0.9099897146
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	6	1159.531494	1329.860474	1.072622538
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	7	1329.860474	1500.189575	1.172324657
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	8	1500.189575	1670.518555	1.182419062
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	9	1670.518555	1840.847656	1.16388464
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	10	1840.847656	2011.176636	1.131713986
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	11	2011.176636	2181.505615	1.108885407
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	12	2181.505615	2351.834717	1.089057446
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	13	2351.834717	2522.163818	1.078947783
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	14	2522.163818	2692.492676	1.073347688
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	15	2692.492676	2862.821777	1.070818782
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	16	2862.821777	3033.150879	1.082201004
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	17	3033.150879	3203.47998	1.091714978
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	18	3203.47998	3373.808838	1.101763248
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	19	3373.808838	3544.137939	1.10684216
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	20	3544.137939	3714.467041	1.100962281
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	21	3714.467041	3884.796143	1.090803742
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	22	3884.796143	4055.125	1.07670784
Pyramidal_layer_dentate_gyrus	Fiber_tract	Pyramidal_layer_dentate_gyrus->Fiber_tract	23	4055.125	4225.454102	1.054570675
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	0	137.5572662	307.8862915	4.192538738
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	1	307.8862915	478.215332	4.812875748
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	2	478.215332	648.5443726	4.974339962
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	3	648.5443726	818.8734131	4.798089504
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	4	818.8734131	989.2024536	4.3685112
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	5	989.2024536	1159.531494	4.020545483
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	6	1159.531494	1329.860474	3.595285177
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	7	1329.860474	1500.189575	3.221030712
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	8	1500.189575	1670.518555	2.918293715
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	9	1670.518555	1840.847656	2.559069395
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	10	1840.847656	2011.176636	2.305548906
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	11	2011.176636	2181.505615	2.074313879
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	12	2181.505615	2351.834717	1.90414083
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	13	2351.834717	2522.163818	1.749653816
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	14	2522.163818	2692.492676	1.618206739
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	15	2692.492676	2862.821777	1.512536883
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	16	2862.821777	3033.150879	1.416852713
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	17	3033.150879	3203.47998	1.347680688
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	18	3203.47998	3373.808838	1.283265233
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	19	3373.808838	3544.137939	1.231697083
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	20	3544.137939	3714.467041	1.193515182
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	21	3714.467041	3884.796143	1.157089114
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	22	3884.796143	4055.125	1.127328038
Pyramidal_layer_dentate_gyrus	Hippocampus	Pyramidal_layer_dentate_gyrus->Hippocampus	23	4055.125	4225.454102	1.097049356
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	0	137.5572662	307.8862915	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	1	307.8862915	478.215332	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	2	478.215332	648.5443726	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	3	648.5443726	818.8734131	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	4	818.8734131	989.2024536	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	5	989.2024536	1159.531494	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	6	1159.531494	1329.860474	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	7	1329.860474	1500.189575	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	8	1500.189575	1670.518555	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	9	1670.518555	1840.847656	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	10	1840.847656	2011.176636	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	11	2011.176636	2181.505615	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	12	2181.505615	2351.834717	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	13	2351.834717	2522.163818	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	14	2522.163818	2692.492676	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	15	2692.492676	2862.821777	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	16	2862.821777	3033.150879	0
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	17	3033.150879	3203.47998	0.001013655099
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	18	3203.47998	3373.808838	0.008040985093
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	19	3373.808838	3544.137939	0.03259861842
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	20	3544.137939	3714.467041	0.07204484195
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	21	3714.467041	3884.796143	0.1395008564
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	22	3884.796143	4055.125	0.2160337567
Pyramidal_layer_dentate_gyrus	Hypothalamus_1	Pyramidal_layer_dentate_gyrus->Hypothalamus_1	23	4055.125	4225.454102	0.3229207695
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	0	137.5572662	307.8862915	0.6328490973
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	1	307.8862915	478.215332	0.6813010573
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	2	478.215332	648.5443726	0.7176472545
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	3	648.5443726	818.8734131	0.6934429407
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	4	818.8734131	989.2024536	0.6959379911
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	5	989.2024536	1159.531494	0.6907483935
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	6	1159.531494	1329.860474	0.6706265807
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	7	1329.860474	1500.189575	0.6831707954
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	8	1500.189575	1670.518555	0.6846690774
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	9	1670.518555	1840.847656	0.6942676902
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	10	1840.847656	2011.176636	0.7048277259
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	11	2011.176636	2181.505615	0.7037208676
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	12	2181.505615	2351.834717	0.7098287344
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	13	2351.834717	2522.163818	0.7238154411
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	14	2522.163818	2692.492676	0.7437476516
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	15	2692.492676	2862.821777	0.781332016
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	16	2862.821777	3033.150879	0.8209389448
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	17	3033.150879	3203.47998	0.8618367314
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	18	3203.47998	3373.808838	0.909486711
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	19	3373.808838	3544.137939	0.9504137635
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	20	3544.137939	3714.467041	0.9731616378
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	21	3714.467041	3884.796143	0.988037169
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	22	3884.796143	4055.125	0.9897796512
Pyramidal_layer_dentate_gyrus	Hypothalamus_2	Pyramidal_layer_dentate_gyrus->Hypothalamus_2	23	4055.125	4225.454102	0.9786624312
Pyramidal_layer_dentate_gyrus	Lateral_ventricle	Pyramidal_layer_dentate_gyrus->Lateral_ventricle	0	137.5572662	307.8862915	0.2050191313
Pyramidal_layer_dentate_gyrus	Lateral_ventricle	Pyramidal_layer_dentate_gyrus->Lateral_ventricle	1	307.8862915	478.215332	0.5898800492
Pyramidal_layer_dentate_gyrus	Lateral_ventricle	Pyramidal_layer_dentate_gyrus->Lateral_ventricle	2	478.215332	648.5443726	0.7330440879
Pyramidal_layer_dentate_gyrus	Lateral_ventricle	Pyramidal_layer_dentate_gyrus->Lateral_ventricle	3	648.5443726	818.8734131	0.796744585
Pyramidal_layer_dentate_gyrus	Lateral_ventricle	Pyramidal_layer_dentate_gyrus->Lateral_ventricle	4	818.8734131	989.2024536	0.8856589198
