rank	gene	moran_i	pval_norm	var_norm	pval_norm_fdr_bh
3229	1700017N19Rik	0.04651400435	2.06005588e-05	0.0001307333572	2.551942868e-05
3230	Ren1	0.04642878609	2.127433588e-05	0.0001307333572	2.634592679e-05
3231	Sipa1l2	0.04642478512	2.130647776e-05	0.0001307333572	2.637756454e-05
3232	Emx2os	0.0464217025	2.133127352e-05	0.0001307333572	2.640009099e-05
3233	Krt14	0.04633357875	2.20518042e-05	0.0001307333572	2.728339524e-05
3234	H2-Q7	0.04595275228	2.543950494e-05	0.0001307333572	3.146506486e-05
3235	Ush1c	0.04589177427	2.602577873e-05	0.0001307333572	3.218025191e-05
3236	Atf3	0.04582611282	2.667138865e-05	0.0001307333572	3.296834196e-05
3237	Aqp6	0.04572559238	2.76892201e-05	0.0001307333572	3.421590373e-05
3238	Fam90a1b	0.0456235108	2.876044872e-05	0.0001307333572	3.552865808e-05
3239	Frrs1	0.04557793052	2.925133263e-05	0.0001307333572	3.612390569e-05
3240	Jchain	0.04555805696	2.946783885e-05	0.0001307333572	3.638004797e-05
3241	Klhl14	0.04539960161	3.124918158e-05	0.0001307333572	3.856733302e-05
3242	Col10a1	0.04524546826	3.307938615e-05	0.0001307333572	4.081355478e-05
3243	Kif6	0.0451117722	3.474863328e-05	0.0001307333572	4.285986221e-05
3244	Nlrp6	0.04506207664	3.538917768e-05	0.0001307333572	4.363647063e-05
3245	Gsdme	0.04496355492	3.669222676e-05	0.0001307333572	4.522924716e-05
3246	Gm4208	0.04482939494	3.853973564e-05	0.0001307333572	4.749197244e-05
3247	Sertad4	0.04478428313	3.918048406e-05	0.0001307333572	4.826668809e-05
3248	Emp2	0.04474982238	3.967672101e-05	0.0001307333572	4.886295691e-05
3249	Thbs1	0.04469577762	4.046695175e-05	0.0001307333572	4.982080856e-05
3250	Coq8a	0.04458976094	4.206051587e-05	0.0001307333572	5.176678877e-05
3251	Mc4r	0.044578659	4.223077994e-05	0.0001307333572	5.196035674e-05
3252	Glb1l	0.04445206495	4.421890384e-05	0.0001307333572	5.438979562e-05
3253	Cpt1a	0.04437083184	4.554087372e-05	0.0001307333572	5.599861509e-05
3254	Spn	0.04427180317	4.720295051e-05	0.0001307333572	5.802452429e-05
3255	Onecut2	0.0442512571	4.755489257e-05	0.0001307333572	5.84391921e-05
3256	Gm15420	0.0442423203	4.770874667e-05	0.0001307333572	5.86102539e-05
3257	Il10rb	0.04421375497	4.820367963e-05	0.0001307333572	5.92000978e-05
3258	Irgm1	0.04416043723	4.9140478e-05	0.0001307333572	6.033207858e-05
3259	Cblb	0.04395398375	5.293251482e-05	0.0001307333572	6.496779972e-05
3260	Myl1	0.04395022055	5.300413235e-05	0.0001307333572	6.503574521e-05
3261	Nectin2	0.04383400802	5.526132255e-05	0.0001307333572	6.778451095e-05
3262	Eppk1	0.04374546231	5.704168586e-05	0.0001307333572	6.994688641e-05
3263	Tmem131l	0.0437383533	5.718694652e-05	0.0001307333572	7.01035201e-05
3264	Slc35c2	0.0437180942	5.760282332e-05	0.0001307333572	7.059169524e-05
3265	Hoxd1	0.04367236695	5.855201636e-05	0.0001307333572	7.1732945e-05
3266	Sp8	0.04346033169	6.3149379e-05	0.0001307333572	7.73415542e-05
3267	Mycl	0.04335937009	6.545608795e-05	0.0001307333572	8.014213401e-05
3268	Padi6	0.04332088629	6.635606349e-05	0.0001307333572	8.121917196e-05
3269	Fzd4	0.04329135941	6.705446516e-05	0.0001307333572	8.2048902e-05
3270	Ctla2a	0.04314364247	7.065364065e-05	0.0001307333572	8.642647174e-05
3271	Cntnap3	0.04305219727	7.297210539e-05	0.0001307333572	8.923522518e-05
3272	Syce2	0.04293050676	7.616863261e-05	0.0001307333572	9.311568779e-05
3273	Mgat4c	0.04285699769	7.816292509e-05	0.0001307333572	9.552450363e-05
3274	Atf6b	0.04275060149	8.113664595e-05	0.0001307333572	9.912846176e-05
3275	Cacng6	0.04273345416	8.162575319e-05	0.0001307333572	9.969557642e-05
3276	Tekt2	0.04266757883	8.353068827e-05	0.0001307333572	0.0001019910724
3277	E130218I03Rik	0.0426010737	8.549620334e-05	0.0001307333572	0.000104359113
3278	Gm33543	0.04227708494	9.570943737e-05	0.0001307333572	0.0001167900395
3279	Vpreb3	0.04217976078	9.899467836e-05	0.0001307333572	0.0001207620352
3280	Agbl2	0.04215271934	9.992611765e-05	0.0001307333572	0.0001218611191
3281	Bbc3	0.04214903601	0.0001000536246	0.0001307333572	0.0001219794265
3282	Gm567	0.04206397212	0.000103041186	0.0001307333572	0.0001255834077
3283	Sod3	0.04203990465	0.0001039015562	0.0001307333572	0.0001265934282
3284	Des	0.04162131138	0.0001199881232	0.0001307333572	0.0001461487494
3285	Il25	0.04148568299	0.000125682811	0.0001307333572	0.0001530384304
3286	Parp8	0.04131909724	0.0001330242405	0.0001307333572	0.0001619284729
3287	Msi2	0.04131203738	0.0001333440767	0.0001307333572	0.0001622684232
3288	4930562F07Rik	0.04117470108	0.0001397111329	0.0001307333572	0.0001699648818
3289	Ccdc88c	0.04109827043	0.0001433768258	0.0001307333572	0.0001743713297
3290	Slc26a7	0.04105677047	0.0001454047619	0.0001307333572	0.000176783905
3291	C430042M11Rik	0.04091662255	0.0001524535668	0.0001307333572	0.0001852975592
3292	Retnlg	0.04077249634	0.0001600353023	0.0001307333572	0.0001944535872
3293	Snx31	0.04068134856	0.0001650107822	0.0001307333572	0.0002004382414
3294	Adgra3	0.04041457008	0.0001804179585	0.0001307333572	0.0002190867741
3295	Maml2	0.04034531136	0.0001846323133	0.0001307333572	0.0002241363439
3296	Krt25	0.04031685781	0.0001863902232	0.0001307333572	0.0002262017272
3297	Ppp1r3b	0.03994610318	0.0002107733072	0.0001307333572	0.000255715265
3298	Rdh14	0.03993901914	0.0002112669622	0.0001307333572	0.0002562364612
3299	Ifit1	0.0399335572	0.0002116483173	0.0001307333572	0.0002566211789
3300	H2-Q6	0.03988172799	0.0002152991838	0.0001307333572	0.0002609687076
3301	Trpm4	0.03966710093	0.00023105248	0.0001307333572	0.0002799787701
3302	Fam117a	0.03964204436	0.0002329601197	0.0001307333572	0.0002822048694
3303	Ifng	0.03959902809	0.000236269397	0.0001307333572	0.0002861270324
3304	Dpy19l2	0.0395855703	0.0002373136881	0.0001307333572	0.0002873047071
3305	Timm29	0.03956441919	0.0002389636676	0.0001307333572	0.0002892147263
3306	Ulk4	0.03936507284	0.0002550487895	0.0001307333572	0.000308588977
3307	Anks3	0.03930557815	0.0002600415168	0.0001307333572	0.0003145346439
3308	Lama1	0.03918956524	0.0002700402192	0.0001307333572	0.0003265298903
3309	Wfdc1	0.03913174018	0.0002751566294	0.0001307333572	0.0003326160524
3310	Pdgfra	0.03885684148	0.0003007385031	0.0001307333572	0.0003634302152
3311	Palmd	0.03877310132	0.0003089606913	0.0001307333572	0.0003732536289
3312	Psmb9	0.03864673088	0.0003217654079	0.0001307333572	0.0003886055651
3313	Cavin4	0.03857341384	0.000329418904	0.0001307333572	0.0003977288307
3314	Wdr27	0.03856203044	0.0003306222782	0.0001307333572	0.0003990612894
3315	Wnt8b	0.03837783264	0.0003506714471	0.0001307333572	0.0004231329678
3316	Scnn1a	0.03835037911	0.0003537546219	0.0001307333572	0.0004267245137
3317	Gm26723	0.03781593781	0.0004190267828	0.0001307333572	0.0005053081493
3318	Prdm16	0.03778297303	0.000423397784	0.0001307333572	0.0005104252972
3319	Efna4	0.03756797566	0.0004529590352	0.0001307333572	0.0005458982045
3320	Lhx1	0.03721821733	0.000505164914	0.0001307333572	0.0006086324265
3321	Susd6	0.03719655955	0.0005085740085	0.0001307333572	0.0006125552646
3322	Tpst2	0.03705525217	0.0005313447606	0.0001307333572	0.0006397889953
3323	Smim3	0.03705308185	0.0005317017341	0.0001307333572	0.000640026162
3324	Fgf16	0.0369400856	0.0005505967979	0.0001307333572	0.0006625713573
3325	Crtap	0.03676446689	0.0005811994089	0.0001307333572	0.0006991872588
3326	Fam180a	0.0364946508	0.0006312914432	0.0001307333572	0.0007592200159
3327	Insm1	0.03647615502	0.0006348671619	0.0001307333572	0.0007632908469
3328	Ltbp4	0.03644912604	0.0006401262108	0.0001307333572	0.0007693824649
3329	Gm48107	0.03638686756	0.0006523932455	0.0001307333572	0.0007838909528
3330	S100g	0.03635959334	0.0006578352294	0.0001307333572	0.0007901924678
3331	Gpx6	0.03631521865	0.0006667788351	0.0001307333572	0.0008006950887
3332	Tmem221	0.03617910648	0.0006949164341	0.0001307333572	0.0008342334142
3333	Ap1m2	0.03614907752	0.0007012697699	0.0001307333572	0.0008416078846
3334	Mki67	0.03602859526	0.000727302904	0.0001307333572	0.000872588967
3335	Ndufa4l2	0.03588001949	0.0007606321255	0.0001307333572	0.0009123023994
3336	Ccdc189	0.03564497902	0.0008162412815	0.0001307333572	0.0009787065725
3337	C1ql1	0.03563029802	0.0008198359026	0.0001307333572	0.0009827220888
3338	Klhl31	0.0356061042	0.0008257915231	0.0001307333572	0.0009895644375
3339	Insig2	0.03550178876	0.0008519287229	0.0001307333572	0.001020579482
3340	Galr1	0.03542957653	0.0008704655457	0.0001307333572	0.001042473707
3341	Chad	0.03540182636	0.0008776871035	0.0001307333572	0.001050807667
3342	8430408G22Rik	0.03536568925	0.0008871738086	0.0001307333572	0.001061847766
3343	Myoz2	0.03507985683	0.0009655978076	0.0001307333572	0.001155366805
3344	Lypd2	0.0350582383	0.0009717808758	0.0001307333572	0.001162417316
3345	Fut4	0.03505706558	0.0009721173199	0.0001307333572	0.001162472131
3346	Htr3b	0.03502718858	0.0009807249538	0.0001307333572	0.001172414768
3347	Col6a4	0.03496522159	0.0009988012559	0.0001307333572	0.00119366747
3348	Klk9	0.03492506826	0.00101067706	0.0001307333572	0.001207499474
3349	Tpbgl	0.03481197983	0.001044824056	0.0001307333572	0.001247923626
3350	A630019I02Rik	0.03477437682	0.001056410622	0.0001307333572	0.001261385818
3351	Cyp4f18	0.03477134019	0.001057351416	0.0001307333572	0.001262132398
3352	Slc6a19	0.03466118314	0.001092003746	0.0001307333572	0.001303107095
3353	Serpina3g	0.03464358807	0.001097634105	0.0001307333572	0.001309435258
3354	Calr3	0.03457949231	0.001118370273	0.0001307333572	0.001333774924
3355	Tmem2	0.03449021959	0.00114785007	0.0001307333572	0.001368524674
3356	Antxr2	0.03445808811	0.001158633611	0.0001307333572	0.001380969739
3357	Slc27a3	0.03433913338	0.001199368139	0.0001307333572	0.001429095191
3358	G630016G05Rik	0.03432969169	0.00120265683	0.0001307333572	0.001432587052
3359	Lmod1	0.03429103027	0.001216209504	0.0001307333572	0.001448299498
3360	2200002D01Rik	0.03399228528	0.001325740263	0.0001307333572	0.001578262217
3361	D130079A08Rik	0.03389147041	0.001364690536	0.0001307333572	0.001624148214
3362	Olfml2a	0.03381207659	0.001396097493	0.0001307333572	0.001661032116
3363	Tat	0.03376713904	0.001414165285	0.0001307333572	0.00168202829
3364	Gm16933	0.03375321242	0.001419807872	0.0001307333572	0.00168823766
3365	Pigx	0.03368060367	0.001449560803	0.0001307333572	0.001723103481
3366	Tbx2	0.03363291345	0.001469411346	0.0001307333572	0.001746181041
3367	Klre1	0.03358213682	0.001490818987	0.0001307333572	0.001771094727
3368	Ly6c1	0.03353529539	0.001510819454	0.0001307333572	0.001794322392
3369	Cflar	0.03347889781	0.001535224838	0.0001307333572	0.001822766207
3370	Pdzk1ip1	0.03346191401	0.001542644499	0.0001307333572	0.001831032046
3371	Fam114a2	0.03331284235	0.001609185698	0.0001307333572	0.001909446096
3372	Ccl5	0.03323071586	0.001646951982	0.0001307333572	0.001953679694
3373	Sec14l2	0.03320229329	0.00166020915	0.0001307333572	0.001968821998
3374	Gm39158	0.03298457738	0.001765026555	0.0001307333572	0.002092503325
3375	Clec12a	0.03297574899	0.001769401239	0.0001307333572	0.002097068135
3376	Gm32122	0.03292783284	0.001793317401	0.0001307333572	0.00212478365
3377	Serpina12	0.03292079196	0.001796856354	0.0001307333572	0.002128346289
3378	AC123870.1	0.03277878263	0.001869604104	0.0001307333572	0.002213859211
3379	Gm20063	0.03261047224	0.00195928617	0.0001307333572	0.002319368062
3380	Zfp979	0.032571542	0.001980578293	0.0001307333572	0.002343879636
3381	Cybb	0.03253577727	0.002000324062	0.0001307333572	0.002366547249
3382	Spon2	0.03251593461	0.002011356153	0.0001307333572	0.002378895509
3383	Clec1b	0.03251447336	0.002012170755	0.0001307333572	0.002379155489
3384	Laptm5	0.03251167788	0.002013729986	0.0001307333572	0.002380295492
3385	Prdm12	0.03222339244	0.002180540671	0.0001307333572	0.002576709803
3386	Trrap	0.03214396091	0.002228653169	0.0001307333572	0.002632785788
3387	Alkal2	0.03208621199	0.002264234003	0.0001307333572	0.002674028938
3388	Tbc1d1	0.03197551633	0.002333878885	0.0001307333572	0.002755465035
3389	Fbln2	0.03191608051	0.002372068306	0.0001307333572	0.002799726535
3390	Fmo2	0.03161963064	0.002571125503	0.0001307333572	0.003033776405
3391	Gm5483	0.03143170708	0.002705006088	0.0001307333572	0.003190806356
3392	Ddr2	0.03140533094	0.00272429244	0.0001307333572	0.003212609009
3393	Ckap2	0.03126468815	0.002829242256	0.0001307333572	0.003335387275
3394	Igsf3	0.03119803584	0.002880241602	0.0001307333572	0.003394509843
3395	Fam187b	0.03116646745	0.002904684381	0.0001307333572	0.00342230855
3396	Clec14a	0.03111664899	0.002943638438	0.0001307333572	0.003467183083
3397	Knstrn	0.0309037041	0.003115505946	0.0001307333572	0.003668538059
3398	Gm20234	0.03079021146	0.003210749669	0.0001307333572	0.003779575831
3399	Col5a3	0.03074645219	0.003248167009	0.0001307333572	0.003822497216
3400	Stac	0.03058852775	0.003386487802	0.0001307333572	0.003984103296
3401	Mpzl1	0.03057905208	0.003394953163	0.0001307333572	0.003992888165
3402	Dnaaf1	0.0305391143	0.003430842055	0.0001307333572	0.004033911881
3403	Tbx15	0.03032995406	0.003624423581	0.0001307333572	0.004260268681
3404	Abcc4	0.03029466078	0.003658037858	0.0001307333572	0.004298516872
3405	Slc52a3	0.03026022119	0.003691108426	0.0001307333572	0.004336103877
3406	Rs1	0.03022325168	0.00372690659	0.0001307333572	0.004376872097
3407	Erp27	0.03020318338	0.00374646916	0.0001307333572	0.004398554928
3408	Vsig8	0.03019188824	0.003757520107	0.0001307333572	0.004410234868
3409	Ces2g	0.03014726378	0.00380146623	0.0001307333572	0.00446050599
3410	Gm11716	0.03011822198	0.003830313527	0.0001307333572	0.004493036395
3411	Dnah5	0.03010255365	0.003845958261	0.0001307333572	0.00451006539
3412	Vsx1	0.03007094046	0.003877698297	0.0001307333572	0.004545953455
3413	Nmur2	0.0299864184	0.003963715301	0.0001307333572	0.004645432524
3414	Nfatc4	0.02985840185	0.004097252259	0.0001307333572	0.004800529887
3415	Rbpms	0.02976608209	0.004196037116	0.0001307333572	0.004914831176
3416	Gm128	0.02956522106	0.004418358164	0.0001307333572	0.005173721503
3417	Cpeb1	0.02934877813	0.004669651546	0.0001307333572	0.005466375822
3418	Gja4	0.02931916259	0.004705009442	0.0001307333572	0.005506154994
3419	Ccdc68	0.02925209237	0.004785968624	0.0001307333572	0.005599261333
3420	Mpl	0.02917742303	0.004877559771	0.0001307333572	0.00570474827
3421	Ndc80	0.02899477509	0.005108216236	0.0001307333572	0.005972775488
3422	Fgf15	0.02898403817	0.005122072666	0.0001307333572	0.005987226962
3423	Grap2	0.02880869616	0.005353141722	0.0001307333572	0.006255497192
3424	Upk1a	0.02861361473	0.005621075823	0.0001307333572	0.006566677364
3425	Emid1	0.02842847748	0.005886298044	0.0001307333572	0.006874508664
3426	Clec4a2	0.02836127441	0.005985282434	0.0001307333572	0.006988070559
3427	Gm26710	0.02834635681	0.006007453894	0.0001307333572	0.007011910002
3428	Cd247	0.02826562262	0.006128713936	0.0001307333572	0.007151358152
3429	Samd13	0.02811285249	0.006364116387	0.0001307333572	0.007423874467
3430	Mkrn2os	0.02803756552	0.00648304244	0.0001307333572	0.007560399347
3431	Thumpd3	0.02795815671	0.006610605774	0.0001307333572	0.007706914339
3432	Gm20721	0.02793633501	0.0066460469	0.0001307333572	0.007745975408
3433	Cdx1	0.02780629481	0.006860751798	0.0001307333572	0.007993884996
3434	F13a1	0.02772635634	0.006995755289	0.0001307333572	0.008148812218
3435	Tmem136	0.02759277584	0.007226589715	0.0001307333572	0.008415242754
3436	Gm5914	0.02749943165	0.007391855428	0.0001307333572	0.008605186761
3437	Slc2a4	0.02695917454	0.008415383288	0.0001307333572	0.009793870571
3438	Plcd1	0.02678785703	0.008764955924	0.0001307333572	0.01019773813
3439	Spdef	0.02668713488	0.008976367391	0.0001307333572	0.01044067158
3440	Gm30551	0.02660818468	0.009145190278	0.0001307333572	0.01063394218
3441	Cpxm2	0.02655414895	0.009262333724	0.0001307333572	0.01076702554
3442	Ms4a1	0.02639496082	0.009615101292	0.0001307333572	0.01117385391
3443	A130051J06Rik	0.02633440517	0.009752346742	0.0001307333572	0.01133005721
3444	Slc39a11	0.02621844857	0.01001993718	0.0001307333572	0.0116375577
3445	Batf3	0.02598477391	0.01057871155	0.0001307333572	0.01228297423
3446	Rbp7	0.02564922616	0.01142849477	0.0001307333572	0.01326580936
3447	Ppif	0.02562725117	0.01148616023	0.0001307333572	0.01332887755
3448	Chit1	0.02557464999	0.01162522063	0.0001307333572	0.01348633483
3449	Ippk	0.02555457667	0.01167867203	0.0001307333572	0.01354441522
3450	Cdca7	0.0254079315	0.01207567186	0.0001307333572	0.01400077896
3451	Ackr3	0.02529896609	0.01237819251	0.0001307333572	0.0143473689
3452	Mmgt2	0.02518731519	0.01269495635	0.0001307333572	0.01471026229
3453	Sult1c2	0.02517276792	0.01273674043	0.0001307333572	0.01475440537
3454	Klhl41	0.0251428392	0.01282307895	0.0001307333572	0.01485012038
3455	Pglyrp1	0.02513319604	0.01285100521	0.0001307333572	0.01487815365
3456	C130080G10Rik	0.02509326701	0.01296719889	0.0001307333572	0.01500833204
3457	Kntc1	0.02505496912	0.0130794983	0.0001307333572	0.01513392918
3458	Aoc3	0.02503051197	0.01315165199	0.0001307333572	0.0152130156
3459	Pcgf1	0.02491735385	0.01348998674	0.0001307333572	0.01559986903
3460	Ifi47	0.02490162678	0.01353759926	0.0001307333572	0.01565040377
3461	Ntrk1	0.02487597825	0.0136155594	0.0001307333572	0.01573598312
3462	C4bp	0.02478088002	0.01390800655	0.0001307333572	0.01606933166
3463	Kcnn4	0.02471420945	0.01411624794	0.0001307333572	0.0163052243
3464	Shroom3	0.0246900846	0.01419225965	0.0001307333572	0.01638829059
3465	AI661453	0.02467539031	0.01423873048	0.0001307333572	0.0164372069
3466	2610318N02Rik	0.02445583282	0.01494884883	0.0001307333572	0.01725198942
3467	Scara5	0.02444648524	0.01497974584	0.0001307333572	0.01728266033
3468	Rpl3l	0.02440670123	0.01511186063	0.0001307333572	0.0174300584
3469	Slc35g1	0.02411470259	0.01611252035	0.0001307333572	0.01857886462
3470	Gsx2	0.02408866205	0.01620445592	0.0001307333572	0.01867948809
3471	9930111J21Rik2	0.02401665751	0.01646100902	0.0001307333572	0.01896975974
3472	Bpifb1	0.02401083063	0.01648192153	0.0001307333572	0.01898838886
3473	Gm11513	0.02386515208	0.01701219879	0.0001307333572	0.01959366403
3474	Insm2	0.0238096247	0.01721812586	0.0001307333572	0.01982513052
3475	Sln	0.02378331355	0.01731644384	0.0001307333572	0.01993259723
3476	Gm42722	0.02375880881	0.01740844263	0.0001307333572	0.0200327303
3477	Btg2	0.02362823608	0.01790572286	0.0001307333572	0.02059904845
3478	Rorc	0.02351287083	0.01835511722	0.0001307333572	0.02110996805
3479	Klk10	0.02342182035	0.01871654673	0.0001307333572	0.02151945585
3480	Bloc1s4	0.02322144272	0.01953333521	0.0001307333572	0.02245210944
3481	Mettl27	0.02287745821	0.02100610111	0.0001307333572	0.0241380076
3482	Tpst1	0.0228628965	0.02107046617	0.0001307333572	0.0242050157
3483	Prtg	0.02282193042	0.02125243844	0.0001307333572	0.0244070496
3484	Sult1a1	0.02258021531	0.0223534085	0.0001307333572	0.02566407405
3485	Pax7	0.02256431186	0.02242750266	0.0001307333572	0.02574175342
3486	Anks4b	0.0225138511	0.02266397188	0.0001307333572	0.02600570497
3487	Gm5547	0.02250390493	0.02271082871	0.0001307333572	0.02605199737
3488	Spata13	0.02230587991	0.02366086295	0.0001307333572	0.02713401714
3489	Gzma	0.02216128405	0.02437549232	0.0001307333572	0.02794553433
3490	Scn11a	0.02207295449	0.02482089117	0.0001307333572	0.0284480128
3491	Itgbl1	0.02203402348	0.02501935583	0.0001307333572	0.02866726534
3492	Cnn2	0.02195265709	0.02543844798	0.0001307333572	0.02913911567
3493	Spp2	0.02193305349	0.02554029411	0.0001307333572	0.02924740236
3494	Ror2	0.02184135485	0.02602123864	0.0001307333572	0.02978962637
3495	Pitx1	0.02171284983	0.0267079538	0.0001307333572	0.03056704298
3496	Gm28523	0.02126047841	0.02924688422	0.0001307333572	0.03346325426
3497	Clybl	0.0211553125	0.02986500452	0.0001307333572	0.03416071435
3498	Serpinf2	0.02107151731	0.03036523942	0.0001307333572	0.03472297246
3499	Gmnc	0.02098628191	0.03088117486	0.0001307333572	0.0353028578
3500	Gbp8	0.02097086046	0.03097529271	0.0001307333572	0.03540033453
3501	Gm16364	0.02095909931	0.03104723101	0.0001307333572	0.03547241475
3502	Notch3	0.02090525094	0.03137836777	0.0001307333572	0.03584051144
3503	Ikbke	0.0208845454	0.03150646992	0.0001307333572	0.03597655715
3504	Spg21	0.02080746541	0.03198715831	0.0001307333572	0.0365150209
3505	Cdca3	0.02047077887	0.03415833114	0.0001307333572	0.03898240359
3506	Krtap17-1	0.02027351682	0.03548573611	0.0001307333572	0.04048572289
3507	Arg2	0.02007797434	0.03684302076	0.0001307333572	0.04202226491
3508	Gm42788	0.02004917088	0.03704649003	0.0001307333572	0.04224229194
3509	Wdr93	0.01998306674	0.03751692739	0.0001307333572	0.0427665174
3510	Dnah3	0.0199295363	0.03790144736	0.0001307333572	0.04319253261
3511	Ptgdr	0.01983759187	0.03856940423	0.0001307333572	0.04394121815
3512	Tmem182	0.01972302585	0.03941509272	0.0001307333572	0.04489190515
3513	Nme7	0.01955080608	0.04071468667	0.0001307333572	0.04635888035
3514	Pawr	0.01939319592	0.04193430532	0.0001307333572	0.04773398443
3515	Icam1	0.01922374043	0.04327840776	0.0001307333572	0.04924996615
3516	Gm38413	0.01903301002	0.04483265052	0.0001307333572	0.05100415303
3517	Gm17745	0.01895717181	0.04546300317	0.0001307333572	0.0517065717
3518	Upk3bl	0.01885385779	0.04633317659	0.0001307333572	0.05268126957
3519	Tie1	0.01881336937	0.04667782085	0.0001307333572	0.05305805155
3520	Higd1b	0.01873963772	0.04731071841	0.0001307333572	0.05376218002
3521	Rassf10	0.01872627547	0.04742615001	0.0001307333572	0.05387804602
3522	Mis18a	0.01853307744	0.04912046432	0.0001307333572	0.05578701229
3523	Plbd1	0.01853102151	0.04913875111	0.0001307333572	0.05579193994
3524	Ap3b1	0.01846248259	0.04975149911	0.0001307333572	0.05647162214
3525	Hcrtr2	0.0183404885	0.0508572117	0.0001307333572	0.05771031114
3526	Zfp189	0.01825496408	0.05164397659	0.0001307333572	0.05858647373
3527	Emcn	0.01812352485	0.05287195489	0.0001307333572	0.05996252327
3528	5330429C05Rik	0.01811411059	0.0529607895	0.0001307333572	0.0600462466
3529	Pde6c	0.01802631534	0.05379495167	0.0001307333572	0.06097472561
3530	Otos	0.0179252105	0.05476842413	0.0001307333572	0.06206053725
3531	mt-Nd6	0.01791499987	0.05486750493	0.0001307333572	0.06215520241
3532	AC102334.1	0.01788912407	0.05511922999	0.0001307333572	0.06242268402
3533	Epcam	0.01782139611	0.05578242191	0.0001307333572	0.0631558697
3534	Gm45155	0.01753456025	0.05866116611	0.0001307333572	0.06639633968
3535	Rspo4	0.01746567614	0.05936957663	0.0001307333572	0.06717915318
3536	Stat4	0.01735496809	0.06052213922	0.0001307333572	0.06846395839
3537	Sema3g	0.01726331656	0.06148949069	0.0001307333572	0.06953858149
3538	Tusc5	0.01716587103	0.06253119703	0.0001307333572	0.07069666143
3539	Gm21814	0.01714426329	0.06276403982	0.0001307333572	0.07093985852
3540	Gm5532	0.01702044544	0.0641113403	0.0001307333572	0.07244219243
3541	A430105J06Rik	0.01691031209	0.06532853295	0.0001307333572	0.07379670483
3542	Cyp7b1	0.01668641786	0.06785819652	0.0001307333572	0.07663263299
3543	Gm31409	0.01666701441	0.06808093975	0.0001307333572	0.07686247784
3544	Tmem119	0.01665059224	0.06826989981	0.0001307333572	0.077054063
3545	Npy5r	0.01662074998	0.06861431247	0.0001307333572	0.07742094496
3546	Trpm1	0.01660560102	0.06878966032	0.0001307333572	0.07759690956
3547	Mfap4	0.01636409681	0.07163192887	0.0001307333572	0.08078029757
3548	Filip1l	0.01632858257	0.07205738826	0.0001307333572	0.08123719082
3549	Cdca8	0.01626220132	0.07285782459	0.0001307333572	0.08211645488
3550	Ddias	0.0158669261	0.07776572377	0.0001307333572	0.08762335073
3551	Il2rg	0.01575993392	0.07913639852	0.0001307333572	0.08914266237
3552	Egfl8	0.01570740918	0.07981595101	0.0001307333572	0.08988282771
3553	AB124611	0.01568914855	0.08005323368	0.0001307333572	0.09012466499
3554	Mir17hg	0.01560119346	0.08120361749	0.0001307333572	0.09139405458
3555	Trdc	0.01559232717	0.08132027024	0.0001307333572	0.09149960084
3556	Hmgn5	0.0155387256	0.08202819312	0.0001307333572	0.09227018349
3557	Lox	0.01553457583	0.08208319269	0.0001307333572	0.09230609243
3558	Slc4a7	0.01520824375	0.08649580647	0.0001307333572	0.09724092914
3559	Pirb	0.01510200442	0.08796996298	0.0001307333572	0.09887042763
3560	Kcnj8	0.01508626045	0.08819000771	0.0001307333572	0.0990898963
3561	Fgr	0.01469475543	0.09379459801	0.0001307333572	0.1053575939
3562	Gm13404	0.01456040915	0.0957771908	0.0001307333572	0.1075543973
3563	Agtr1a	0.01451921665	0.09639121442	0.0001307333572	0.1082135441
3564	Map7d3	0.01436475948	0.09871934395	0.0001307333572	0.1107961212
3565	Timp1	0.01426442463	0.1002535795	0.0001307333572	0.1124864848
3566	Ano7	0.01424825497	0.1005024519	0.0001307333572	0.112734102
3567	Spta1	0.01413981384	0.1021831595	0.0001307333572	0.1145872268
3568	Dbh	0.01399395354	0.1044759361	0.0001307333572	0.1171254889
3569	AI463170	0.01380019989	0.1075788722	0.0001307333572	0.1205703247
3570	Crygs	0.01375900805	0.1082470267	0.0001307333572	0.1212851839
3571	Rab38	0.01369847434	0.1092343288	0.0001307333572	0.1223571311
3572	Rxfp2	0.01360705829	0.1107375565	0.0001307333572	0.1240062223
3573	Wfdc21	0.013534644	0.1119388018	0.0001307333572	0.1253163188
3574	Iigp1	0.01335447233	0.1149679384	0.0001307333572	0.1286714475
3575	Mfsd13b	0.0132449608	0.1168373464	0.0001307333572	0.1307271008
3576	Igbp1b	0.01322914809	0.1171090461	0.0001307333572	0.1309944587
3577	E2f7	0.01302743372	0.1206143007	0.0001307333572	0.1348776077
3578	Aagab	0.0128862571	0.1231111048	0.0001307333572	0.137631196
3579	Pdgfrb	0.01265717201	0.1272393008	0.0001307333572	0.1422065391
3580	Krt2	0.01264069335	0.1275399217	0.0001307333572	0.1425027058
3581	Trpa1	0.0125078209	0.1299819673	0.0001307333572	0.1451906924
3582	Gm12927	0.01248576753	0.1303903944	0.0001307333572	0.1456062473
3583	Gm47328	0.01240875889	0.1318235481	0.0001307333572	0.1471655575
3584	Irgm2	0.01238467045	0.132274064	0.0001307333572	0.1476273036
3585	Parvaos	0.012278688	0.1342688094	0.0001307333572	0.1498117818
3586	9530036O11Rik	0.01213857315	0.1369375456	0.0001307333572	0.1527468439
